"","elementId","lang","labelRole","labelString","href"
"9817","tifrs-SCF_SecuritiesPurchasedUnderResellAgreementsQualifyingForCashAndCashEquivalentsUnderTheDefinitionOfIAS7","zh-tw","http://www.xbrl.org/2003/role/label","符合國際會計準則第七號現金及約當現金定義之附賣回票券及債券投資","tifrs-scf-2014-03-31.xsd#tifrs-SCF_SecuritiesPurchasedUnderResellAgreementsQualifyingForCashAndCashEquivalentsUnderTheDefinitionOfIAS7"
"9818","tifrs-SCF_SecuritiesPurchasedUnderResellAgreementsQualifyingForCashAndCashEquivalentsUnderTheDefinitionOfIAS7","en","http://www.xbrl.org/2003/role/terseLabel","E00230","tifrs-scf-2014-03-31.xsd#tifrs-SCF_SecuritiesPurchasedUnderResellAgreementsQualifyingForCashAndCashEquivalentsUnderTheDefinitionOfIAS7"
"9819","tifrs-SCF_ProfitLossBeforeTax","en","http://www.xbrl.org/2003/role/label","Profit (loss) before tax","tifrs-scf-2014-03-31.xsd#tifrs-SCF_ProfitLossBeforeTax"
"9820","tifrs-SCF_ProfitLossBeforeTax","zh-tw","http://www.xbrl.org/2003/role/label","本期稅前淨利（淨損）","tifrs-scf-2014-03-31.xsd#tifrs-SCF_ProfitLossBeforeTax"
"9821","tifrs-SCF_ProfitLossBeforeTax","en","http://www.xbrl.org/2003/role/terseLabel","A10000","tifrs-scf-2014-03-31.xsd#tifrs-SCF_ProfitLossBeforeTax"
"9822","tifrs-SCF_CashAndCashEquivalentsAtBeginningOfPeriod","en","http://www.xbrl.org/2003/role/label","Cash and cash equivalents at beginning of period ","tifrs-scf-2014-03-31.xsd#tifrs-SCF_CashAndCashEquivalentsAtBeginningOfPeriod"
"9823","tifrs-SCF_CashAndCashEquivalentsAtBeginningOfPeriod","zh-tw","http://www.xbrl.org/2003/role/label","期初現金及約當現金餘額","tifrs-scf-2014-03-31.xsd#tifrs-SCF_CashAndCashEquivalentsAtBeginningOfPeriod"
"9824","tifrs-SCF_CashAndCashEquivalentsAtBeginningOfPeriod","en","http://www.xbrl.org/2003/role/terseLabel","E00100","tifrs-scf-2014-03-31.xsd#tifrs-SCF_CashAndCashEquivalentsAtBeginningOfPeriod"
"9825","tifrs-SCF_DecreaseInOperationGuarantee","en","http://www.xbrl.org/2003/role/label","Decrease in operation guarantee","tifrs-scf-2014-03-31.xsd#tifrs-SCF_DecreaseInOperationGuarantee"
"9826","tifrs-SCF_DecreaseInOperationGuarantee","zh-tw","http://www.xbrl.org/2003/role/label","營業保證金減少","tifrs-scf-2014-03-31.xsd#tifrs-SCF_DecreaseInOperationGuarantee"
"9827","tifrs-SCF_DecreaseInOperationGuarantee","en","http://www.xbrl.org/2003/role/terseLabel","B03400","tifrs-scf-2014-03-31.xsd#tifrs-SCF_DecreaseInOperationGuarantee"
"9828","tifrs-SCF_LossGainOnFairValueAdjustmentOfInvestmentProperty","en","http://www.xbrl.org/2003/role/label","Loss (gain) on fair value adjustment of investment property","tifrs-scf-2014-03-31.xsd#tifrs-SCF_LossGainOnFairValueAdjustmentOfInvestmentProperty"
"9829","tifrs-SCF_LossGainOnFairValueAdjustmentOfInvestmentProperty","zh-tw","http://www.xbrl.org/2003/role/label","投資性不動產公允價值調整損失(利益)","tifrs-scf-2014-03-31.xsd#tifrs-SCF_LossGainOnFairValueAdjustmentOfInvestmentProperty"
"9830","tifrs-SCF_LossGainOnFairValueAdjustmentOfInvestmentProperty","en","http://www.xbrl.org/2003/role/terseLabel","A24600","tifrs-scf-2014-03-31.xsd#tifrs-SCF_LossGainOnFairValueAdjustmentOfInvestmentProperty"
"9831","tifrs-SCF_DecreaseIncreaseInAvailableForSaleFinancialAssetsForIns","en","http://www.xbrl.org/2003/role/label","Decrease (increase) in available-for-sale financial assets","tifrs-scf-2014-03-31.xsd#tifrs-SCF_DecreaseIncreaseInAvailableForSaleFinancialAssetsForIns"
"9832","tifrs-SCF_DecreaseIncreaseInAvailableForSaleFinancialAssetsForIns","zh-tw","http://www.xbrl.org/2003/role/label","備供出售金融資產（增加）減少","tifrs-scf-2014-03-31.xsd#tifrs-SCF_DecreaseIncreaseInAvailableForSaleFinancialAssetsForIns"
"9833","tifrs-SCF_DecreaseIncreaseInAvailableForSaleFinancialAssetsForIns","en","http://www.xbrl.org/2003/role/positiveVerboseLabel","A51220","tifrs-scf-2014-03-31.xsd#tifrs-SCF_DecreaseIncreaseInAvailableForSaleFinancialAssetsForIns"
"9834","tifrs-SCF_DecreaseIincreaseInFinancialAssetsAtCostForIns","en","http://www.xbrl.org/2003/role/label","Decrease (increase) in financial assets at cost","tifrs-scf-2014-03-31.xsd#tifrs-SCF_DecreaseIincreaseInFinancialAssetsAtCostForIns"
"9835","tifrs-SCF_DecreaseIincreaseInFinancialAssetsAtCostForIns","zh-tw","http://www.xbrl.org/2003/role/label","以成本衡量之金融資產（增加）減少","tifrs-scf-2014-03-31.xsd#tifrs-SCF_DecreaseIincreaseInFinancialAssetsAtCostForIns"
"9836","tifrs-SCF_DecreaseIincreaseInFinancialAssetsAtCostForIns","en","http://www.xbrl.org/2003/role/positiveVerboseLabel","A51230","tifrs-scf-2014-03-31.xsd#tifrs-SCF_DecreaseIincreaseInFinancialAssetsAtCostForIns"
"9837","tifrs-SCF_DecreaseIncreaseInDebtsInvestmentWithoutActiveMarketForIns","en","http://www.xbrl.org/2003/role/label","Decrease (increase) in debts investment without active market","tifrs-scf-2014-03-31.xsd#tifrs-SCF_DecreaseIncreaseInDebtsInvestmentWithoutActiveMarketForIns"
"9838","tifrs-SCF_DecreaseIncreaseInDebtsInvestmentWithoutActiveMarketForIns","zh-tw","http://www.xbrl.org/2003/role/label","無活絡市場之債券投資（增加）減少","tifrs-scf-2014-03-31.xsd#tifrs-SCF_DecreaseIncreaseInDebtsInvestmentWithoutActiveMarketForIns"
"9839","tifrs-SCF_DecreaseIncreaseInDebtsInvestmentWithoutActiveMarketForIns","en","http://www.xbrl.org/2003/role/positiveVerboseLabel","A51240","tifrs-scf-2014-03-31.xsd#tifrs-SCF_DecreaseIncreaseInDebtsInvestmentWithoutActiveMarketForIns"
"9840","tifrs-SCF_DecreaseIncreaseInHeldToMaturityFinancialAssetsForIns","en","http://www.xbrl.org/2003/role/label","Decrease (increase) in held-to-maturity financial assets","tifrs-scf-2014-03-31.xsd#tifrs-SCF_DecreaseIncreaseInHeldToMaturityFinancialAssetsForIns"
"9841","tifrs-SCF_DecreaseIncreaseInHeldToMaturityFinancialAssetsForIns","zh-tw","http://www.xbrl.org/2003/role/label","持有至到期日金融資產（增加）減少","tifrs-scf-2014-03-31.xsd#tifrs-SCF_DecreaseIncreaseInHeldToMaturityFinancialAssetsForIns"
"9842","tifrs-SCF_DecreaseIncreaseInHeldToMaturityFinancialAssetsForIns","en","http://www.xbrl.org/2003/role/positiveVerboseLabel","A51250","tifrs-scf-2014-03-31.xsd#tifrs-SCF_DecreaseIncreaseInHeldToMaturityFinancialAssetsForIns"
"9843","tifrs-SCF_DecreaseIncreaseInFinancialLiabilitiesAtCostForIns","en","http://www.xbrl.org/2003/role/label","Decrease (increase) in financial liabilities at cost","tifrs-scf-2014-03-31.xsd#tifrs-SCF_DecreaseIncreaseInFinancialLiabilitiesAtCostForIns"
"9844","tifrs-SCF_DecreaseIncreaseInFinancialLiabilitiesAtCostForIns","zh-tw","http://www.xbrl.org/2003/role/label","以成本衡量之金融負債增加（減少）","tifrs-scf-2014-03-31.xsd#tifrs-SCF_DecreaseIncreaseInFinancialLiabilitiesAtCostForIns"
"9845","tifrs-SCF_DecreaseIncreaseInFinancialLiabilitiesAtCostForIns","en","http://www.xbrl.org/2003/role/positiveVerboseLabel","A52270","tifrs-scf-2014-03-31.xsd#tifrs-SCF_DecreaseIncreaseInFinancialLiabilitiesAtCostForIns"
"9846","tifrs-notes_SummaryOfSignificantAccountingPoliciesAbstract","zh-tw","http://www.xbrl.org/2003/role/label","重大會計政策之彙總說明","tifrs-notes-2014-03-31.xsd#tifrs-notes_SummaryOfSignificantAccountingPoliciesAbstract"
"9847","tifrs-notes_SummaryOfSignificantAccountingPoliciesAbstract","en","http://www.xbrl.org/2003/role/label","Summary of significant accounting policies","tifrs-notes-2014-03-31.xsd#tifrs-notes_SummaryOfSignificantAccountingPoliciesAbstract"
"9848","tifrs-notes_ClassificationOfCurrentAndNoncurrentAssetsAndLiabilities","zh-tw","http://www.xbrl.org/2003/role/label","資產與負債區分流動與非流動之標準","tifrs-notes-2014-03-31.xsd#tifrs-notes_ClassificationOfCurrentAndNoncurrentAssetsAndLiabilities"
"9849","tifrs-notes_ClassificationOfCurrentAndNoncurrentAssetsAndLiabilities","en","http://www.xbrl.org/2003/role/label","Classification of current and noncurrent assets and liabilities","tifrs-notes-2014-03-31.xsd#tifrs-notes_ClassificationOfCurrentAndNoncurrentAssetsAndLiabilities"
"9850","tifrs-notes_CashAndCashEquivalents","zh-tw","http://www.xbrl.org/2003/role/label","現金及約當現金","tifrs-notes-2014-03-31.xsd#tifrs-notes_CashAndCashEquivalents"
"9851","tifrs-notes_CashAndCashEquivalents","en","http://www.xbrl.org/2003/role/label","Cash and cash equivalents","tifrs-notes-2014-03-31.xsd#tifrs-notes_CashAndCashEquivalents"
"9852","tifrs-notes_AvailableForSaleFinancialAssets","zh-tw","http://www.xbrl.org/2003/role/label","備供出售金融資產","tifrs-notes-2014-03-31.xsd#tifrs-notes_AvailableForSaleFinancialAssets"
"9853","tifrs-notes_AvailableForSaleFinancialAssets","en","http://www.xbrl.org/2003/role/label","Available-for-sale financial assets","tifrs-notes-2014-03-31.xsd#tifrs-notes_AvailableForSaleFinancialAssets"
"9854","tifrs-notes_HeldToMaturityFinancialAssets","zh-tw","http://www.xbrl.org/2003/role/label","持有至到期日金融資產","tifrs-notes-2014-03-31.xsd#tifrs-notes_HeldToMaturityFinancialAssets"
"9855","tifrs-notes_HeldToMaturityFinancialAssets","en","http://www.xbrl.org/2003/role/label","Held-to-maturity investments","tifrs-notes-2014-03-31.xsd#tifrs-notes_HeldToMaturityFinancialAssets"
"9856","tifrs-notes_RealEstateInvestmentTrustsAndAssetSecuritizations","zh-tw","http://www.xbrl.org/2003/role/label","不動產投資信託及資產證券化","tifrs-notes-2014-03-31.xsd#tifrs-notes_RealEstateInvestmentTrustsAndAssetSecuritizations"
"9857","tifrs-notes_RealEstateInvestmentTrustsAndAssetSecuritizations","en","http://www.xbrl.org/2003/role/label","Real estate investment trusts and asset securitizations","tifrs-notes-2014-03-31.xsd#tifrs-notes_RealEstateInvestmentTrustsAndAssetSecuritizations"
"9858","tifrs-notes_MarginLoansStockLoansAndRefinancing","zh-tw","http://www.xbrl.org/2003/role/label","證券融資、融券、轉融資、轉融券","tifrs-notes-2014-03-31.xsd#tifrs-notes_MarginLoansStockLoansAndRefinancing"
"9859","tifrs-notes_MarginLoansStockLoansAndRefinancing","en","http://www.xbrl.org/2003/role/label","Margin loans, stock loans and refinancing","tifrs-notes-2014-03-31.xsd#tifrs-notes_MarginLoansStockLoansAndRefinancing"
"9860","tifrs-notes_BillsAndBondsUnderRepurchaseOrResaleAgreements","zh-tw","http://www.xbrl.org/2003/role/label","附條件之票券及債券交易","tifrs-notes-2014-03-31.xsd#tifrs-notes_BillsAndBondsUnderRepurchaseOrResaleAgreements"
"9861","tifrs-notes_BillsAndBondsUnderRepurchaseOrResaleAgreements","en","http://www.xbrl.org/2003/role/label","Bills and bonds under repurchase or resale agreements","tifrs-notes-2014-03-31.xsd#tifrs-notes_BillsAndBondsUnderRepurchaseOrResaleAgreements"
"9862","tifrs-notes_MoneyLendingInConnectionWithSecuritiesBusinessAndSecuritiesLending","zh-tw","http://www.xbrl.org/2003/role/label","證券業務借貸款項及有價證券借貸","tifrs-notes-2014-03-31.xsd#tifrs-notes_MoneyLendingInConnectionWithSecuritiesBusinessAndSecuritiesLending"
"9863","tifrs-notes_MoneyLendingInConnectionWithSecuritiesBusinessAndSecuritiesLending","en","http://www.xbrl.org/2003/role/label","Money lending in connection with securities business and securities lending","tifrs-notes-2014-03-31.xsd#tifrs-notes_MoneyLendingInConnectionWithSecuritiesBusinessAndSecuritiesLending"
"9864","tifrs-notes_CustomerMarginAccountsAndEquityOfFuturesTrader","zh-tw","http://www.xbrl.org/2003/role/label","客戶保證金專戶與期貨交易人權益","tifrs-notes-2014-03-31.xsd#tifrs-notes_CustomerMarginAccountsAndEquityOfFuturesTrader"
"9865","tifrs-notes_CustomerMarginAccountsAndEquityOfFuturesTrader","en","http://www.xbrl.org/2003/role/label","Customer margin accounts and equity of futures trader","tifrs-notes-2014-03-31.xsd#tifrs-notes_CustomerMarginAccountsAndEquityOfFuturesTrader"
"9866","tifrs-notes_SecuritiesLending","zh-tw","http://www.xbrl.org/2003/role/label","借券交易","tifrs-notes-2014-03-31.xsd#tifrs-notes_SecuritiesLending"
"9867","tifrs-notes_SecuritiesLending","en","http://www.xbrl.org/2003/role/label","Securities lending","tifrs-notes-2014-03-31.xsd#tifrs-notes_SecuritiesLending"
"9868","tifrs-notes_ImpairmentOfNonFinancialAssets","zh-tw","http://www.xbrl.org/2003/role/label","非金融資產減損","tifrs-notes-2014-03-31.xsd#tifrs-notes_ImpairmentOfNonFinancialAssets"
"9869","tifrs-notes_ImpairmentOfNonFinancialAssets","en","http://www.xbrl.org/2003/role/label","Impairment of non-financial assets","tifrs-notes-2014-03-31.xsd#tifrs-notes_ImpairmentOfNonFinancialAssets"
"9870","tifrs-notes_Inventories","zh-tw","http://www.xbrl.org/2003/role/label","存貨","tifrs-notes-2014-03-31.xsd#tifrs-notes_Inventories"
"9871","tifrs-notes_Inventories","en","http://www.xbrl.org/2003/role/label","Inventories","tifrs-notes-2014-03-31.xsd#tifrs-notes_Inventories"
"9872","tifrs-notes_CashSurrenderValueOfLifeInsuranc","zh-tw","http://www.xbrl.org/2003/role/label","人壽保險現金解約價值","tifrs-notes-2014-03-31.xsd#tifrs-notes_CashSurrenderValueOfLifeInsuranc"
"9873","tifrs-notes_CashSurrenderValueOfLifeInsuranc","en","http://www.xbrl.org/2003/role/label","Cash surrender value of life insurance","tifrs-notes-2014-03-31.xsd#tifrs-notes_CashSurrenderValueOfLifeInsuranc"
"9874","tifrs-notes_IntangibleAssets","zh-tw","http://www.xbrl.org/2003/role/label","無形資產","tifrs-notes-2014-03-31.xsd#tifrs-notes_IntangibleAssets"
"9875","tifrs-notes_IntangibleAssets","en","http://www.xbrl.org/2003/role/label","Intangible assets","tifrs-notes-2014-03-31.xsd#tifrs-notes_IntangibleAssets"
"9876","tifrs-notes_InsuranceProductAssetsInSeparateAccounts","zh-tw","http://www.xbrl.org/2003/role/label","分離帳戶保險商品資產","tifrs-notes-2014-03-31.xsd#tifrs-notes_InsuranceProductAssetsInSeparateAccounts"
"9877","tifrs-notes_InsuranceProductAssetsInSeparateAccounts","en","http://www.xbrl.org/2003/role/label","Insurance product assets in separate accounts","tifrs-notes-2014-03-31.xsd#tifrs-notes_InsuranceProductAssetsInSeparateAccounts"
"9878","tifrs-notes_CollateralsReceived","zh-tw","http://www.xbrl.org/2003/role/label","承受擔保品","tifrs-notes-2014-03-31.xsd#tifrs-notes_CollateralsReceived"
"9879","tifrs-notes_CollateralsReceived","en","http://www.xbrl.org/2003/role/label","Collaterals received","tifrs-notes-2014-03-31.xsd#tifrs-notes_CollateralsReceived"
"9880","tifrs-notes_IncomeTax","zh-tw","http://www.xbrl.org/2003/role/label","所得稅","tifrs-notes-2014-03-31.xsd#tifrs-notes_IncomeTax"
"9881","tifrs-notes_IncomeTax","en","http://www.xbrl.org/2003/role/label","Income tax","tifrs-notes-2014-03-31.xsd#tifrs-notes_IncomeTax"
"9882","tifrs-notes_ShareBasedPayment","zh-tw","http://www.xbrl.org/2003/role/label","股份基礎給付","tifrs-notes-2014-03-31.xsd#tifrs-notes_ShareBasedPayment"
"9883","tifrs-notes_ShareBasedPayment","en","http://www.xbrl.org/2003/role/label","Share-based payments","tifrs-notes-2014-03-31.xsd#tifrs-notes_ShareBasedPayment"
"9884","tifrs-notes_TreasuryStock","zh-tw","http://www.xbrl.org/2003/role/label","庫藏股票","tifrs-notes-2014-03-31.xsd#tifrs-notes_TreasuryStock"
"9885","tifrs-notes_TreasuryStock","en","http://www.xbrl.org/2003/role/label","Treasury shares","tifrs-notes-2014-03-31.xsd#tifrs-notes_TreasuryStock"
"9886","tifrs-notes_RevenueRecognition","zh-tw","http://www.xbrl.org/2003/role/label","收入之認列","tifrs-notes-2014-03-31.xsd#tifrs-notes_RevenueRecognition"
"9887","tifrs-notes_RevenueRecognition","en","http://www.xbrl.org/2003/role/label","Revenue recognition","tifrs-notes-2014-03-31.xsd#tifrs-notes_RevenueRecognition"
"9888","tifrs-notes_Others","zh-tw","http://www.xbrl.org/2003/role/label","其他","tifrs-notes-2014-03-31.xsd#tifrs-notes_Others"
"9889","tifrs-notes_Others","en","http://www.xbrl.org/2003/role/label","Others","tifrs-notes-2014-03-31.xsd#tifrs-notes_Others"
"9890","tifrs-notes_Item","zh-tw","http://www.xbrl.org/2003/role/label","項目","tifrs-notes-2014-03-31.xsd#tifrs-notes_Item"
"9891","tifrs-notes_Item","en","http://www.xbrl.org/2003/role/label","Item","tifrs-notes-2014-03-31.xsd#tifrs-notes_Item"
"9892","tifrs-notes_Description","zh-tw","http://www.xbrl.org/2003/role/label","說明","tifrs-notes-2014-03-31.xsd#tifrs-notes_Description"
"9893","tifrs-notes_Description","en","http://www.xbrl.org/2003/role/label","Description","tifrs-notes-2014-03-31.xsd#tifrs-notes_Description"
"9894","tifrs-notes_LoansToOthersAbstract","zh-tw","http://www.xbrl.org/2003/role/label","資金貸與他人","tifrs-notes-2014-03-31.xsd#tifrs-notes_LoansToOthersAbstract"
"9895","tifrs-notes_LoansToOthersAbstract","en","http://www.xbrl.org/2003/role/label","Financing provided to others","tifrs-notes-2014-03-31.xsd#tifrs-notes_LoansToOthersAbstract"
"9896","tifrs-notes_No.","zh-tw","http://www.xbrl.org/2003/role/label","編號","tifrs-notes-2014-03-31.xsd#tifrs-notes_No."
"9897","tifrs-notes_No.","en","http://www.xbrl.org/2003/role/label","No.","tifrs-notes-2014-03-31.xsd#tifrs-notes_No."
"9898","tifrs-notes_No.","en","http://www.xbrl.org/2003/role/terseLabel","FPO001","tifrs-notes-2014-03-31.xsd#tifrs-notes_No."
"9899","tifrs-notes_No.","en","http://www.xbrl.org/2003/role/verboseLabel","EGP001","tifrs-notes-2014-03-31.xsd#tifrs-notes_No."
"9900","tifrs-notes_Lender1","zh-tw","http://www.xbrl.org/2003/role/label","貸出資金之公司","tifrs-notes-2014-03-31.xsd#tifrs-notes_Lender1"
"9901","tifrs-notes_Lender1","en","http://www.xbrl.org/2003/role/label","Lender","tifrs-notes-2014-03-31.xsd#tifrs-notes_Lender1"
"9902","tifrs-notes_Lender1","en","http://www.xbrl.org/2003/role/terseLabel","FPO002","tifrs-notes-2014-03-31.xsd#tifrs-notes_Lender1"
"9903","tifrs-notes_Counterparty1","zh-tw","http://www.xbrl.org/2003/role/label","貸與對象","tifrs-notes-2014-03-31.xsd#tifrs-notes_Counterparty1"
"9904","tifrs-notes_Counterparty1","en","http://www.xbrl.org/2003/role/label","Counterparty","tifrs-notes-2014-03-31.xsd#tifrs-notes_Counterparty1"
"9905","tifrs-notes_Counterparty1","en","http://www.xbrl.org/2003/role/terseLabel","FPO003","tifrs-notes-2014-03-31.xsd#tifrs-notes_Counterparty1"
"9906","tifrs-notes_MaximumBalanceForThePeriod1","zh-tw","http://www.xbrl.org/2003/role/label","本期最高餘額","tifrs-notes-2014-03-31.xsd#tifrs-notes_MaximumBalanceForThePeriod1"
"9907","tifrs-notes_MaximumBalanceForThePeriod1","en","http://www.xbrl.org/2003/role/label","Maximum balance for the period","tifrs-notes-2014-03-31.xsd#tifrs-notes_MaximumBalanceForThePeriod1"
"9908","tifrs-notes_MaximumBalanceForThePeriod1","en","http://www.xbrl.org/2003/role/terseLabel","FPO005","tifrs-notes-2014-03-31.xsd#tifrs-notes_MaximumBalanceForThePeriod1"
"9909","tifrs-notes_EndingBalance1","zh-tw","http://www.xbrl.org/2003/role/label","期末餘額","tifrs-notes-2014-03-31.xsd#tifrs-notes_EndingBalance1"
"9910","tifrs-notes_EndingBalance1","en","http://www.xbrl.org/2003/role/label","Ending balance","tifrs-notes-2014-03-31.xsd#tifrs-notes_EndingBalance1"
"9911","tifrs-notes_EndingBalance1","en","http://www.xbrl.org/2003/role/terseLabel","FPO006","tifrs-notes-2014-03-31.xsd#tifrs-notes_EndingBalance1"
"9912","tifrs-notes_RangeOfInterestRates","zh-tw","http://www.xbrl.org/2003/role/label","利率區間","tifrs-notes-2014-03-31.xsd#tifrs-notes_RangeOfInterestRates"
"9913","tifrs-notes_RangeOfInterestRates","en","http://www.xbrl.org/2003/role/label","Interest rate","tifrs-notes-2014-03-31.xsd#tifrs-notes_RangeOfInterestRates"
"9914","tifrs-notes_RangeOfInterestRates","en","http://www.xbrl.org/2003/role/terseLabel","FPO008","tifrs-notes-2014-03-31.xsd#tifrs-notes_RangeOfInterestRates"
"9915","tifrs-notes_NatureOfLoans","zh-tw","http://www.xbrl.org/2003/role/label","資金貸與性質","tifrs-notes-2014-03-31.xsd#tifrs-notes_NatureOfLoans"
"9916","tifrs-notes_NatureOfLoans","en","http://www.xbrl.org/2003/role/label","Nature of financing","tifrs-notes-2014-03-31.xsd#tifrs-notes_NatureOfLoans"
"9917","tifrs-notes_NatureOfLoans","en","http://www.xbrl.org/2003/role/terseLabel","FPO009","tifrs-notes-2014-03-31.xsd#tifrs-notes_NatureOfLoans"
"9918","tifrs-notes_AmountOfSalesToPurchasesFromCounterparty","zh-tw","http://www.xbrl.org/2003/role/label","業務往來金額","tifrs-notes-2014-03-31.xsd#tifrs-notes_AmountOfSalesToPurchasesFromCounterparty"
